date_time,traffic_volume,temp,rain_1h,snow_1h,clouds_all,holiday,weather_main,weather_description,hour,day,month,year,day_of_week,is_weekend,is_rush_hour,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,temperature_celsius,traffic_lag_1,traffic_lag_2,traffic_lag_3,traffic_lag_6,traffic_lag_12,traffic_lag_24,traffic_lag_48,traffic_rolling_mean_3,traffic_rolling_mean_6,traffic_rolling_mean_12,traffic_rolling_mean_24,traffic_rolling_std_6,traffic_rolling_std_24,traffic_change_1h,traffic_change_3h,target_next_hour
2015-07-01 20:00:00,3144.0,293.76,0.0,0.0,1.0,Memorial Day,Clear,sky is clear,20,1,7,2015,2,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,-0.4999999999999997,-0.8660254037844388,20.610000000000014,3649.0,4604.0,5969.0,4996.0,5335.0,3655.6,2527.0,4740.666666666667,5175.166666666667,4885.333333333333,3587.3500000000004,958.0316104740666,2013.7681816845889,-955.0,-2320.0,2788.0
2015-07-01 21:00:00,2788.0,291.19,0.0,0.0,1.0,Memorial Day,Clear,sky is clear,21,1,7,2015,2,0,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,-0.4999999999999997,-0.8660254037844388,18.04000000000002,3144.0,3649.0,4604.0,5623.0,4409.0,2837.8,2251.0,3799.0,4866.500000000001,4702.75,3566.0333333333333,1273.6569004252294,2015.721126904541,-505.0,-1460.0,2356.0
2015-07-01 22:00:00,2356.0,289.67,0.0,0.0,1.0,Memorial Day,Clear,sky is clear,22,1,7,2015,2,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,-0.4999999999999997,-0.8660254037844388,16.52000000000004,2788.0,3144.0,3649.0,6210.0,4273.0,2020.0,1680.0,3193.6666666666665,4394.000000000001,4567.666666666667,3563.958333333333,1450.4717853170068,2016.528840211772,-356.0,-861.0,2820.0
2015-07-01 23:00:00,2820.0,288.1,0.0,0.0,1.0,Memorial Day,Clear,sky is clear,23,1,7,2015,2,0,0,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,-0.4999999999999997,-0.8660254037844388,14.950000000000044,2356.0,2788.0,3144.0,5969.0,4469.0,1251.0,1105.0,2762.6666666666665,3751.6666666666674,4407.916666666667,3577.958333333333,1334.1197347566815,2006.4850182902503,-432.0,-788.0,1265.0
2015-07-02 00:00:00,1265.0,287.36,0.0,0.0,1.0,Memorial Day,Clear,sky is clear,0,2,7,2015,3,0,0,0.0,1.0,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,14.210000000000036,2820.0,2356.0,2788.0,4604.0,4625.0,737.0,673.0,2654.6666666666665,3226.833333333334,4270.5,3643.3333333333335,799.7640693774197,1952.198107077097,464.0,32.0,566.0
2015-07-02 01:00:00,566.0,286.47,0.0,0.0,1.0,Memorial Day,Clear,sky is clear,1,2,7,2015,3,0,0,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,13.32000000000005,1265.0,2820.0,2356.0,3649.0,4462.0,444.0,500.0,2147.0,2670.333333333334,3990.5,3665.3333333333335,811.4383936362728,1920.7433041871443,-1555.0,-1091.0,373.0
2015-07-02 02:00:00,373.0,286.22,0.0,0.0,1.0,Memorial Day,Clear,sky is clear,2,2,7,2015,3,0,0,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,13.07000000000005,566.0,1265.0,2820.0,3144.0,4996.0,347.0,327.0,1550.3333333333333,2156.5000000000005,3665.8333333333335,3670.4166666666665,1017.6879187650025,1911.98871919237,-699.0,-2254.0,356.0
2015-07-02 03:00:00,356.0,285.63,0.0,0.0,1.0,Memorial Day,Clear,sky is clear,3,2,7,2015,3,0,0,0.7071067811865476,0.7071067811865476,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,12.480000000000018,373.0,566.0,1265.0,2788.0,5623.0,356.0,414.0,734.6666666666666,1694.6666666666672,3280.583333333333,3671.5,1104.9361369177918,1910.030161382627,-193.0,-892.0,801.0
2015-07-02 04:00:00,801.0,285.16,0.0,0.0,1.0,Memorial Day,Mist,mist,4,2,7,2015,3,0,0,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,12.010000000000048,356.0,373.0,566.0,2356.0,6210.0,936.0,911.0,431.6666666666667,1289.3333333333337,2841.6666666666665,3671.5,1069.1397788253553,1910.030161382627,-17.0,-210.0,2696.0
2015-07-02 05:00:00,2696.0,285.03,0.0,0.0,1.0,Memorial Day,Mist,mist,5,2,7,2015,3,0,0,0.9659258262890684,0.2588190451025207,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,11.879999999999995,801.0,356.0,373.0,2820.0,5969.0,2886.0,2947.0,510.0,1030.1666666666672,2390.9166666666665,3665.875,939.466533021095,1918.6159031175812,445.0,428.0,5400.0
2015-07-02 06:00:00,5400.0,284.72,0.0,0.0,1.0,Memorial Day,Mist,mist,6,2,7,2015,3,0,1,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,11.57000000000005,2696.0,801.0,356.0,1265.0,4604.0,5741.0,5859.0,1284.3333333333333,1009.5000000000005,2118.1666666666665,3657.9583333333335,892.4036642685894,1922.3620995188985,1895.0,2340.0,5933.0
2015-07-02 07:00:00,5933.0,286.44,0.0,0.0,1.0,Memorial Day,Clear,sky is clear,7,2,7,2015,3,0,1,0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,13.29000000000002,5400.0,2696.0,801.0,566.0,3649.0,6261.0,6063.0,2965.6666666666665,1698.6666666666672,2184.5,3643.75,2017.0982788815256,1907.499507094368,2704.0,4599.0,4987.0
2015-07-02 08:00:00,4987.0,289.21,0.0,0.0,1.0,Memorial Day,Clear,sky is clear,8,2,7,2015,3,0,1,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,16.060000000000002,5933.0,5400.0,2696.0,373.0,3144.0,5335.0,5354.0,4676.333333333333,2593.1666666666674,2374.833333333333,3630.0833333333335,2537.2934727120155,1889.017870347656,533.0,3237.0,4419.0
2015-07-02 09:00:00,4419.0,289.59,0.0,0.0,1.0,Memorial Day,Clear,sky is clear,9,2,7,2015,3,0,0,0.7071067811865476,-0.7071067811865475,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,16.439999999999998,4987.0,5933.0,5400.0,356.0,2788.0,4409.0,4346.0,5440.0,3362.1666666666674,2528.4166666666665,3615.5833333333335,2426.619988104268,1876.657201947981,-946.0,-413.0,4258.0
2015-07-02 10:00:00,4258.0,293.43,0.0,0.0,1.0,Memorial Day,Clear,sky is clear,10,2,7,2015,3,0,0,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,20.28000000000003,4419.0,4987.0,5933.0,801.0,2356.0,4273.0,4290.0,5113.0,4039.333333333334,2664.333333333333,3616.0,1937.5733964594212,1876.842121177518,-568.0,-1514.0,4816.0
2015-07-02 11:00:00,4816.0,294.9,0.0,0.0,1.0,Memorial Day,Clear,sky is clear,11,2,7,2015,3,0,0,0.258819045102521,-0.9659258262890682,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,21.75,4258.0,4419.0,4987.0,2696.0,2820.0,4469.0,4475.0,4554.666666666667,4615.500000000001,2822.833333333333,3615.375,1126.0690476168636,1876.6163076943528,-161.0,-729.0,5254.0
2015-07-02 12:00:00,5254.0,295.3,0.0,0.0,1.0,Memorial Day,Clear,sky is clear,12,2,7,2015,3,0,0,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,22.150000000000038,4816.0,4258.0,4419.0,5400.0,1265.0,4625.0,4558.0,4497.666666666667,4968.833333333334,2989.1666666666665,3629.8333333333335,623.9889155004993,1884.7978709911556,558.0,397.0,5201.0
2015-07-02 13:00:00,5201.0,296.48,0.0,0.0,40.0,Memorial Day,Clouds,scattered clouds,13,2,7,2015,3,0,0,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,23.33000000000004,5254.0,4816.0,4258.0,5933.0,566.0,4462.0,4508.0,4776.0,4944.500000000001,3321.583333333333,3656.0416666666665,606.4113290505196,1903.5176242983755,438.0,996.0,5601.0
2015-07-02 14:00:00,5601.0,297.07,0.0,0.0,40.0,Memorial Day,Clouds,scattered clouds,14,2,7,2015,3,0,0,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,23.920000000000016,5201.0,5254.0,4816.0,4987.0,373.0,4996.0,5204.0,5090.333333333333,4822.500000000001,3707.8333333333335,3686.8333333333335,409.39699559326607,1922.9992124321143,-53.0,385.0,5707.0
2015-07-02 15:00:00,5707.0,297.59,0.0,0.0,40.0,Memorial Day,Clouds,scattered clouds,15,2,7,2015,3,0,1,-0.7071067811865471,-0.7071067811865479,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,24.44,5601.0,5201.0,5254.0,4419.0,356.0,5623.0,5457.0,5352.0,4924.833333333334,4143.5,3712.0416666666665,520.4226807773468,1944.7494860279144,400.0,347.0,5768.0
2015-07-02 16:00:00,5768.0,297.49,0.0,0.0,1.0,Memorial Day,Clear,sky is clear,16,2,7,2015,3,0,1,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,24.340000000000032,5707.0,5601.0,5201.0,4258.0,801.0,6210.0,6383.0,5503.0,5139.500000000001,4589.416666666667,3715.5416666666665,535.4671792004224,1948.410343781223,106.0,506.0,4975.0
2015-07-02 17:00:00,4975.0,297.54,0.0,0.0,1.0,Memorial Day,Clear,sky is clear,17,2,7,2015,3,0,1,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,24.390000000000043,5768.0,5707.0,5601.0,4816.0,2696.0,5969.0,6109.0,5692.0,5391.166666666667,5003.333333333333,3697.125,366.4911549649937,1925.7645418514207,61.0,167.0,3971.0
2015-07-02 18:00:00,3971.0,296.76,0.0,0.0,1.0,Memorial Day,Clear,sky is clear,18,2,7,2015,3,0,0,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,23.610000000000014,4975.0,5768.0,5707.0,5254.0,5400.0,4604.0,5291.2,5483.333333333333,5417.666666666667,5193.25,3655.7083333333335,319.2940128902833,1885.0379878346616,-793.0,-732.0,3532.0
2015-07-02 19:00:00,3532.0,296.34,0.0,0.0,1.0,Memorial Day,Clear,sky is clear,19,2,7,2015,3,0,0,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,23.19,3971.0,4975.0,5768.0,5201.0,5933.0,3649.0,4473.4,4904.666666666667,5203.833333333334,5074.166666666667,3629.3333333333335,678.4471730853751,1875.5975897938815,-1004.0,-1797.0,2977.0
2015-07-02 20:00:00,2977.0,294.98,0.0,0.0,1.0,Memorial Day,Clear,sky is clear,20,2,7,2015,3,0,0,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,21.83000000000004,3532.0,3971.0,4975.0,5601.0,4987.0,3144.0,3655.6,4159.333333333333,4925.666666666667,4874.083333333333,3624.4583333333335,962.5187097752854,1875.6962992137333,-439.0,-1443.0,2997.0
2015-07-02 21:00:00,2997.0,293.02,0.0,0.0,1.0,Memorial Day,Clear,sky is clear,21,2,7,2015,3,0,0,-0.7071067811865477,0.7071067811865474,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,19.870000000000005,2977.0,3532.0,3971.0,5707.0,4419.0,2788.0,2837.8,3493.333333333333,4488.333333333334,4706.583333333333,3617.5,1168.4070637698962,1877.8646754040803,-555.0,-994.0,2525.0
2015-07-02 22:00:00,2525.0,290.86,0.0,0.0,1.0,Memorial Day,Clear,sky is clear,22,2,7,2015,3,0,0,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,17.710000000000036,2997.0,2977.0,3532.0,5768.0,4258.0,2356.0,2020.0,3168.6666666666665,4036.6666666666674,4588.083333333333,3626.2083333333335,1126.1248006625638,1874.332019661291,20.0,-535.0,1657.0
2015-07-02 23:00:00,1657.0,290.37,0.0,0.0,1.0,Memorial Day,Clear,sky is clear,23,2,7,2015,3,0,0,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,17.220000000000027,2525.0,2997.0,2977.0,4975.0,4816.0,2820.0,1251.0,2833.0,3496.1666666666674,4443.666666666667,3633.25,880.405001500553,1869.664146775877,-472.0,-452.0,959.0
2015-07-03 00:00:00,959.0,289.2,0.0,0.0,1.0,Independence Day,Clear,sky is clear,0,3,7,2015,4,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,16.05000000000001,1657.0,2525.0,2997.0,3971.0,5254.0,1265.0,737.0,2393.0,2943.1666666666674,4180.416666666667,3584.7916666666665,804.5243107992923,1906.369688568508,-868.0,-1340.0,615.0
2015-07-03 01:00:00,615.0,288.04,0.0,0.0,1.0,Independence Day,Clear,sky is clear,1,3,7,2015,4,0,0,0.2588190451025207,0.9659258262890684,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,14.890000000000043,959.0,1657.0,2525.0,3532.0,5201.0,566.0,444.0,1713.6666666666667,2441.1666666666674,3822.5,3572.0416666666665,959.6612770488211,1923.5055289568504,-698.0,-1566.0,456.0
2015-07-03 02:00:00,456.0,287.7,0.0,0.0,1.0,Independence Day,Mist,mist,2,3,7,2015,4,0,0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,14.550000000000011,615.0,959.0,1657.0,2977.0,5601.0,373.0,347.0,1077.0,1955.000000000001,3440.333333333333,3574.083333333333,1032.6246171771272,1920.1992631352,-344.0,-1042.0,359.0
2015-07-03 03:00:00,359.0,287.43,0.0,0.0,1.0,Independence Day,Mist,mist,3,3,7,2015,4,0,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,14.28000000000003,456.0,615.0,959.0,2997.0,5707.0,356.0,356.0,676.6666666666666,1534.833333333334,3011.583333333333,3577.5416666666665,1046.4076484175705,1914.248881623583,-159.0,-503.0,464.0
2015-07-03 04:00:00,464.0,286.81,0.0,0.0,1.0,Independence Day,Clear,sky is clear,4,3,7,2015,4,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,13.660000000000023,359.0,456.0,615.0,2525.0,5768.0,801.0,936.0,476.6666666666667,1095.1666666666672,2565.9166666666665,3577.6666666666665,843.7602542586966,1914.0294547428537,-97.0,-256.0,961.0
2015-07-03 05:00:00,961.0,286.05,0.0,0.0,1.0,Independence Day,Clear,sky is clear,5,3,7,2015,4,0,0,0.9659258262890684,0.2588190451025207,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,12.900000000000034,464.0,359.0,456.0,1657.0,4975.0,2696.0,2886.0,426.3333333333333,751.6666666666671,2123.9166666666665,3563.625,491.0501671587441,1936.3907666292444,105.0,8.0,1939.0
2015-07-03 06:00:00,1939.0,285.9,0.0,0.0,1.0,Independence Day,Mist,mist,6,3,7,2015,4,0,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,12.75,961.0,464.0,359.0,959.0,3971.0,5400.0,5741.0,594.6666666666666,635.6666666666671,1789.4166666666667,3491.333333333333,264.2375194150273,2001.4828126355208,497.0,602.0,2368.0
2015-07-03 07:00:00,2368.0,287.42,0.0,0.0,1.0,Independence Day,Clear,sky is clear,7,3,7,2015,4,0,1,0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,14.27000000000004,1939.0,961.0,464.0,615.0,3532.0,5933.0,6261.0,1121.3333333333333,799.0000000000005,1620.0833333333333,3347.125,597.1890822846425,1982.577314957134,978.0,1475.0,2523.0
2015-07-03 08:00:00,2523.0,288.55,0.0,0.0,1.0,Independence Day,Clear,sky is clear,8,3,7,2015,4,0,1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,15.400000000000034,2368.0,1939.0,961.0,456.0,2977.0,4987.0,5335.0,1756.0,1091.1666666666672,1523.0833333333333,3198.583333333333,860.1059043319605,1912.7317118324,429.0,1407.0,3227.0
2015-07-03 09:00:00,3227.0,292.11,0.0,0.0,1.0,Independence Day,Clear,sky is clear,9,3,7,2015,4,0,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,18.96000000000004,2523.0,2368.0,1939.0,359.0,2997.0,4419.0,4409.0,2276.6666666666665,1435.6666666666672,1485.25,3095.9166666666665,962.6566712316336,1878.3837621665707,155.0,584.0,3721.0
2015-07-03 10:00:00,3721.0,294.18,0.0,0.0,1.0,Independence Day,Clear,sky is clear,10,3,7,2015,4,0,0,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,21.03000000000003,3227.0,2523.0,2368.0,464.0,2525.0,4258.0,4273.0,2706.0,1913.6666666666672,1504.4166666666667,3046.25,1030.7569386945047,1857.521940885111,704.0,859.0,4034.0
2015-07-03 11:00:00,4034.0,295.86,0.0,0.0,1.0,Independence Day,Clear,sky is clear,11,3,7,2015,4,0,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,22.71000000000004,3721.0,3227.0,2523.0,961.0,1657.0,4816.0,4469.0,3157.0,2456.5000000000005,1604.0833333333333,3023.875,970.4856000994092,1845.486298878388,494.0,1198.0,4273.0
2015-07-03 12:00:00,4273.0,296.69,0.0,0.0,1.0,Independence Day,Clear,sky is clear,12,3,7,2015,4,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,23.54000000000002,4034.0,3721.0,3227.0,1939.0,959.0,5254.0,4625.0,3660.6666666666665,2968.6666666666674,1802.1666666666667,2991.2916666666665,823.0807169816828,1819.1853522977028,313.0,807.0,4380.0
2015-07-03 13:00:00,4380.0,297.67,0.0,0.0,1.0,Independence Day,Clear,sky is clear,13,3,7,2015,4,0,0,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,24.52000000000004,4273.0,4034.0,3721.0,2368.0,615.0,5201.0,4462.0,4009.3333333333335,3357.6666666666674,2078.333333333333,2950.4166666666665,789.9943459716405,1776.658341471107,239.0,552.0,4265.0
2015-07-03 14:00:00,4265.0,298.18,0.0,0.0,1.0,Independence Day,Clear,sky is clear,14,3,7,2015,4,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,25.03000000000003,4380.0,4273.0,4034.0,2523.0,456.0,5601.0,4996.0,4229.0,3693.000000000001,2392.083333333333,2916.208333333333,708.7298498021382,1738.9444569264958,107.0,346.0,4339.0
2015-07-03 15:00:00,4339.0,298.92,0.0,0.0,1.0,Independence Day,Clear,sky is clear,15,3,7,2015,4,0,1,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,25.77000000000004,4265.0,4380.0,4273.0,3227.0,359.0,5707.0,5623.0,4306.0,3983.333333333334,2709.5,2860.5416666666665,439.0930045756674,1669.2500523644928,-115.0,-8.0,4289.0
2015-07-03 16:00:00,4289.0,298.97,0.0,0.0,1.0,Independence Day,Clear,sky is clear,16,3,7,2015,4,0,1,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,25.82000000000005,4339.0,4265.0,4380.0,3721.0,464.0,5768.0,6210.0,4328.0,4168.666666666667,3041.1666666666665,2803.5416666666665,249.9525288276249,1589.2661686168765,74.0,-41.0,3526.0
2015-07-03 17:00:00,3526.0,298.85,0.0,0.0,1.0,Independence Day,Clear,sky is clear,17,3,7,2015,4,0,1,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,25.700000000000045,4289.0,4339.0,4265.0,4034.0,961.0,4975.0,5969.0,4297.666666666667,4263.333333333334,3359.9166666666665,2741.9166666666665,120.5697585107634,1495.21075776793,-50.0,24.0,3762.0
2015-07-03 18:00:00,3762.0,298.63,0.0,0.0,1.0,Independence Day,Haze,haze,18,3,7,2015,4,0,0,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,25.480000000000015,3526.0,4289.0,4339.0,4273.0,1939.0,3971.0,4604.0,4051.3333333333335,4178.666666666667,3573.6666666666665,2681.5416666666665,322.72010576864693,1428.9052050940766,-763.0,-813.0,3263.0
2015-07-03 19:00:00,3263.0,297.84,0.0,0.0,1.0,Independence Day,Haze,haze,19,3,7,2015,4,0,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,24.69,3762.0,3526.0,4289.0,4380.0,2368.0,3532.0,3649.0,3859.0,4093.500000000001,3725.5833333333335,2672.833333333333,358.3108985233952,1421.3217873474057,236.0,-527.0,2756.0
2015-07-03 20:00:00,2756.0,296.52,0.0,0.0,1.0,Independence Day,Clear,sky is clear,20,3,7,2015,4,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,23.370000000000005,3263.0,3762.0,3526.0,4265.0,2523.0,2977.0,3144.0,3517.0,3907.333333333334,3800.1666666666665,2661.625,456.4281615624432,1415.299839563893,-499.0,-263.0,2740.0
2015-07-03 21:00:00,2740.0,295.08,0.0,0.0,1.0,Independence Day,Mist,mist,21,3,7,2015,4,0,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,21.930000000000007,2756.0,3263.0,3762.0,4339.0,3227.0,2997.0,2788.0,3260.333333333333,3655.833333333334,3819.5833333333335,2652.4166666666665,609.8791410330582,1413.876936919773,-507.0,-1006.0,3094.0
2015-07-03 22:00:00,3094.0,293.43,0.0,0.0,1.0,Independence Day,Mist,mist,22,3,7,2015,4,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,20.28000000000003,2740.0,2756.0,3263.0,4289.0,3721.0,2525.0,2356.0,2919.6666666666665,3389.333333333334,3779.0,2641.708333333333,600.9431476164505,1412.125825135462,-16.0,-523.0,2053.0
2015-07-03 23:00:00,2053.0,292.99,0.0,0.0,1.0,Independence Day,Mist,mist,23,3,7,2015,4,0,0,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,19.840000000000032,3094.0,2740.0,2756.0,3526.0,4034.0,1657.0,2820.0,2863.333333333333,3190.1666666666674,3726.75,2665.4166666666665,411.2130429195146,1414.8550676019286,354.0,338.0,1512.0
2015-07-04 00:00:00,1512.0,291.76,0.0,0.0,1.0,Independence Day,Fog,fog,0,4,7,2015,5,1,0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,18.610000000000014,2053.0,3094.0,2740.0,3762.0,4273.0,959.0,1265.0,2629.0,2944.6666666666674,3561.6666666666665,2681.9166666666665,576.9269162268969,1404.8573783922716,-1041.0,-687.0,851.0
2015-07-04 01:00:00,851.0,290.88,0.0,0.0,1.0,Independence Day,Haze,haze,1,4,7,2015,5,1,0,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,17.730000000000018,1512.0,2053.0,3094.0,3263.0,4380.0,615.0,566.0,2219.6666666666665,2569.6666666666674,3331.583333333333,2704.958333333333,664.0742930327909,1379.67984563423,-541.0,-1582.0,735.0
2015-07-04 02:00:00,735.0,290.7,0.0,0.0,1.0,Independence Day,Fog,fog,2,4,7,2015,5,1,0,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,17.55000000000001,851.0,1512.0,2053.0,2756.0,4265.0,456.0,373.0,1472.0,2167.6666666666674,3037.5,2714.7916666666665,861.2146461056732,1364.8983710906157,-661.0,-1202.0,341.0
2015-07-04 03:00:00,341.0,290.49,0.0,0.0,1.0,Independence Day,Fog,fog,3,4,7,2015,5,1,0,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,17.340000000000032,735.0,851.0,1512.0,2740.0,4339.0,359.0,356.0,1032.6666666666667,1830.833333333334,2743.333333333333,2726.4166666666665,973.0478748072225,1345.8791507434148,-116.0,-777.0,387.0
2015-07-04 04:00:00,387.0,290.0,0.0,0.0,1.0,Independence Day,Fog,fog,4,4,7,2015,5,1,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,16.850000000000023,341.0,735.0,851.0,3094.0,4289.0,464.0,801.0,642.3333333333334,1431.000000000001,2410.1666666666665,2725.6666666666665,1016.6543168649334,1347.2600751692105,-394.0,-510.0,736.0
2015-07-04 05:00:00,736.0,289.73,0.0,0.0,1.0,Independence Day,Fog,fog,5,4,7,2015,5,1,0,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,16.58000000000004,387.0,341.0,735.0,2053.0,3526.0,961.0,2696.0,487.6666666666667,979.8333333333338,2085.0,2722.458333333333,673.9419609036672,1352.959750009196,46.0,-348.0,971.0
2015-07-04 06:00:00,971.0,288.99,0.0,0.0,1.0,Independence Day,Fog,fog,6,4,7,2015,5,1,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,15.840000000000032,736.0,387.0,341.0,1512.0,3762.0,1939.0,5400.0,488.0,760.3333333333338,1852.5,2713.083333333333,421.8235017950468,1366.4087146100678,349.0,395.0,1403.0
2015-07-04 07:00:00,1403.0,290.3,0.0,0.0,1.0,Independence Day,Haze,haze,7,4,7,2015,5,1,1,0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,17.150000000000034,971.0,736.0,387.0,851.0,3263.0,2368.0,5933.0,698.0,670.1666666666671,1619.9166666666667,2672.75,253.09003667986943,1404.020322223795,235.0,584.0,1613.0
2015-07-04 08:00:00,1613.0,292.2,0.0,0.0,1.0,Independence Day,Haze,haze,8,4,7,2015,5,1,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,19.05000000000001,1403.0,971.0,736.0,735.0,2756.0,2523.0,4987.0,1036.6666666666667,762.1666666666671,1464.9166666666667,2632.5416666666665,393.4038213676072,1426.7608793641891,432.0,667.0,2322.0
