date_time,temp,temperature_celsius,rain_1h,snow_1h,clouds_all,holiday,weather_main,weather_description,hour,day,month,year,day_of_week,is_weekend,is_rush_hour,time_period,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,peak_period,traffic_volume,congestion_target
2015-12-26 01:00:00,270.95,-2.1999999999999886,0.0,0.0,90,,Mist,mist,1,26,12,2015,5,1,0,Night,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,Off Peak,420,Low
2015-12-26 02:00:00,270.91,-2.2399999999999523,0.0,0.0,90,,Snow,light snow,2,26,12,2015,5,1,0,Night,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,Off Peak,302,Low
2015-12-26 02:00:00,270.91,-2.2399999999999523,0.0,0.0,90,,Mist,mist,2,26,12,2015,5,1,0,Night,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,Off Peak,302,Low
2015-12-26 03:00:00,270.74,-2.409999999999968,0.0,0.0,90,,Snow,snow,3,26,12,2015,5,1,0,Night,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,Off Peak,285,Low
2015-12-26 03:00:00,270.74,-2.409999999999968,0.0,0.0,90,,Mist,mist,3,26,12,2015,5,1,0,Night,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,Off Peak,285,Low
2015-12-26 04:00:00,270.66,-2.4899999999999523,0.0,0.0,90,,Snow,heavy snow,4,26,12,2015,5,1,0,Night,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,Off Peak,270,Low
2015-12-26 04:00:00,270.66,-2.4899999999999523,0.0,0.0,90,,Mist,mist,4,26,12,2015,5,1,0,Night,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,Off Peak,270,Low
2015-12-26 05:00:00,270.71,-2.4399999999999977,0.0,0.0,90,,Snow,light snow,5,26,12,2015,5,1,0,Morning,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,Off Peak,462,Low
2015-12-26 05:00:00,270.71,-2.4399999999999977,0.0,0.0,90,,Mist,mist,5,26,12,2015,5,1,0,Morning,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,Off Peak,462,Low
2015-12-26 06:00:00,270.69,-2.4599999999999795,0.0,0.0,90,,Snow,snow,6,26,12,2015,5,1,0,Morning,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,Morning Peak,843,Low
2015-12-26 06:00:00,270.69,-2.4599999999999795,0.0,0.0,90,,Mist,mist,6,26,12,2015,5,1,0,Morning,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,Morning Peak,843,Low
2015-12-26 07:00:00,270.69,-2.4599999999999795,0.0,0.0,90,,Snow,snow,7,26,12,2015,5,1,1,Morning,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,Morning Peak,1057,Low
2015-12-26 08:00:00,270.74,-2.409999999999968,0.0,0.05,90,,Snow,light snow,8,26,12,2015,5,1,1,Morning,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,Morning Peak,1472,Medium
2015-12-26 09:00:00,271.17,-1.9799999999999611,0.0,0.21,90,,Snow,light snow,9,26,12,2015,5,1,1,Morning,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,Morning Peak,2013,Medium
2015-12-26 10:00:00,271.73,-1.419999999999959,0.0,0.06,90,,Snow,light snow,10,26,12,2015,5,1,0,Morning,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,Midday,2351,Medium
2015-12-26 12:00:00,271.77,-1.3799999999999957,0.0,0.0,90,,Snow,light snow,12,26,12,2015,5,1,0,Afternoon,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,Midday,3289,Medium
2015-12-26 13:00:00,272.55,-0.5999999999999659,0.0,0.0,90,,Snow,light snow,13,26,12,2015,5,1,0,Afternoon,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,Midday,3518,High
2015-12-26 15:00:00,272.77,-0.3799999999999954,0.0,0.0,90,,Snow,light snow,15,26,12,2015,5,1,0,Afternoon,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,Evening Peak,3759,High
2015-12-26 16:00:00,272.88,-0.2699999999999818,0.0,0.0,90,,Clouds,overcast clouds,16,26,12,2015,5,1,1,Afternoon,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,Evening Peak,3748,High
2015-12-26 18:00:00,272.38,-0.7699999999999818,0.0,0.0,90,,Snow,light snow,18,26,12,2015,5,1,1,Evening,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,Night,3221,Medium
2015-12-26 21:00:00,271.88,-1.2699999999999818,0.0,0.0,75,,Snow,light snow,21,26,12,2015,5,1,0,Night,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,Night,3259,Medium
2015-12-26 22:00:00,271.21,-1.9399999999999975,0.0,0.0,90,,Clouds,overcast clouds,22,26,12,2015,5,1,0,Night,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,Night,3411,High
2015-12-26 23:00:00,270.8,-2.349999999999966,0.0,0.0,90,,Clouds,overcast clouds,23,26,12,2015,5,1,0,Night,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,Off Peak,1698,Medium
2015-12-27 00:00:00,270.04,-3.109999999999957,0.0,0.0,90,,Clouds,overcast clouds,0,27,12,2015,6,1,0,Night,0.0,1.0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,Off Peak,1020,Low
2015-12-27 01:00:00,269.1,-4.0499999999999545,0.0,0.0,90,,Clouds,overcast clouds,1,27,12,2015,6,1,0,Night,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,Off Peak,713,Low
2015-12-27 02:00:00,268.55,-4.599999999999966,0.0,0.0,90,,Clouds,overcast clouds,2,27,12,2015,6,1,0,Night,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,Off Peak,581,Low
2015-12-27 03:00:00,268.31,-4.839999999999975,0.0,0.0,90,,Snow,light snow,3,27,12,2015,6,1,0,Night,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,Off Peak,329,Low
2015-12-27 04:00:00,267.22,-5.92999999999995,0.0,0.0,90,,Clouds,overcast clouds,4,27,12,2015,6,1,0,Night,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,Off Peak,285,Low
2015-12-27 05:00:00,266.6,-6.5499999999999545,0.0,0.0,75,,Clouds,broken clouds,5,27,12,2015,6,1,0,Morning,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,Off Peak,413,Low
2015-12-27 06:00:00,264.91,-8.239999999999952,0.0,0.0,1,,Clear,sky is clear,6,27,12,2015,6,1,0,Morning,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,Morning Peak,712,Low
2015-12-27 07:00:00,264.17,-8.979999999999961,0.0,0.0,1,,Clear,sky is clear,7,27,12,2015,6,1,1,Morning,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,Morning Peak,835,Low
2015-12-27 09:00:00,262.93,-10.21999999999997,0.0,0.0,20,,Clouds,few clouds,9,27,12,2015,6,1,1,Morning,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,Morning Peak,1957,Medium
2015-12-27 10:00:00,263.92,-9.22999999999996,0.0,0.0,1,,Clear,sky is clear,10,27,12,2015,6,1,0,Morning,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,Midday,2795,Medium
2015-12-27 11:00:00,264.68,-8.46999999999997,0.0,0.0,1,,Clear,sky is clear,11,27,12,2015,6,1,0,Morning,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,Midday,3299,Medium
2015-12-27 12:00:00,265.36,-7.789999999999964,0.0,0.0,1,,Clear,sky is clear,12,27,12,2015,6,1,0,Afternoon,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,Midday,3589,High
2015-12-27 13:00:00,265.99,-7.159999999999968,0.0,0.0,1,,Clear,sky is clear,13,27,12,2015,6,1,0,Afternoon,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,Midday,4206,High
2015-12-27 14:00:00,266.33,-6.819999999999993,0.0,0.0,1,,Clear,sky is clear,14,27,12,2015,6,1,0,Afternoon,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,Evening Peak,4464,High
2015-12-27 15:00:00,265.5,-7.649999999999977,0.0,0.0,1,,Clear,sky is clear,15,27,12,2015,6,1,0,Afternoon,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,Evening Peak,4699,High
2015-12-27 16:00:00,264.94,-8.20999999999998,0.0,0.0,1,,Clear,sky is clear,16,27,12,2015,6,1,1,Afternoon,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,Evening Peak,4661,High
2015-12-27 18:00:00,263.23,-9.91999999999996,0.0,0.0,75,,Clouds,broken clouds,18,27,12,2015,6,1,1,Evening,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,Night,4144,High
2015-12-27 20:00:00,262.08,-11.069999999999991,0.0,0.0,75,,Clouds,broken clouds,20,27,12,2015,6,1,0,Evening,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,Night,2163,Medium
2015-12-27 22:00:00,261.45,-11.699999999999989,0.0,0.0,1,,Clear,sky is clear,22,27,12,2015,6,1,0,Night,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,Night,2016,Medium
2015-12-28 00:00:00,261.22,-11.92999999999995,0.0,0.0,1,,Clear,sky is clear,0,28,12,2015,0,0,0,Night,0.0,1.0,0.0,1.0,-0.5000000000000004,0.8660254037844384,Off Peak,621,Low
2015-12-28 01:00:00,260.38,-12.769999999999982,0.0,0.0,1,,Clear,sky is clear,1,28,12,2015,0,0,0,Night,0.25881904510252074,0.9659258262890683,0.0,1.0,-0.5000000000000004,0.8660254037844384,Off Peak,382,Low
2015-12-28 02:00:00,260.62,-12.529999999999973,0.0,0.0,1,,Clear,sky is clear,2,28,12,2015,0,0,0,Night,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.5000000000000004,0.8660254037844384,Off Peak,322,Low
2015-12-28 03:00:00,260.68,-12.46999999999997,0.0,0.0,1,,Clear,sky is clear,3,28,12,2015,0,0,0,Night,0.7071067811865476,0.7071067811865476,0.0,1.0,-0.5000000000000004,0.8660254037844384,Off Peak,301,Low
2015-12-28 04:00:00,261.06,-12.089999999999977,0.0,0.0,1,,Clear,sky is clear,4,28,12,2015,0,0,0,Night,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.5000000000000004,0.8660254037844384,Off Peak,718,Low
2015-12-28 05:00:00,261.58,-11.569999999999991,0.0,0.0,1,,Clear,sky is clear,5,28,12,2015,0,0,0,Morning,0.9659258262890683,0.25881904510252074,0.0,1.0,-0.5000000000000004,0.8660254037844384,Off Peak,2222,Medium
2015-12-28 06:00:00,262.12,-11.029999999999973,0.0,0.0,1,,Clear,sky is clear,6,28,12,2015,0,0,0,Morning,1.0,6.123233995736766e-17,0.0,1.0,-0.5000000000000004,0.8660254037844384,Morning Peak,4526,High
2015-12-28 07:00:00,262.85,-10.299999999999956,0.0,0.0,1,,Clear,sky is clear,7,28,12,2015,0,0,1,Morning,0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.5000000000000004,0.8660254037844384,Morning Peak,4683,High
2015-12-28 09:00:00,264.29,-8.859999999999957,0.0,0.0,1,,Clear,sky is clear,9,28,12,2015,0,0,1,Morning,0.7071067811865476,-0.7071067811865475,0.0,1.0,-0.5000000000000004,0.8660254037844384,Morning Peak,4018,High
2015-12-28 10:00:00,265.12,-8.029999999999973,0.0,0.0,90,,Clouds,overcast clouds,10,28,12,2015,0,0,0,Morning,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.5000000000000004,0.8660254037844384,Midday,4046,High
2015-12-28 12:00:00,266.0,-7.149999999999977,0.0,0.0,1,,Clear,sky is clear,12,28,12,2015,0,0,0,Afternoon,1.2246467991473532e-16,-1.0,0.0,1.0,-0.5000000000000004,0.8660254037844384,Midday,4927,High
2015-12-28 13:00:00,266.95,-6.199999999999989,0.0,0.0,1,,Clear,sky is clear,13,28,12,2015,0,0,0,Afternoon,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-0.5000000000000004,0.8660254037844384,Midday,4928,High
2015-12-28 15:00:00,267.45,-5.699999999999989,0.0,0.0,90,,Clouds,overcast clouds,15,28,12,2015,0,0,0,Afternoon,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-0.5000000000000004,0.8660254037844384,Evening Peak,5355,Severe
2015-12-28 16:00:00,267.69,-5.45999999999998,0.0,0.0,75,,Snow,light snow,16,28,12,2015,0,0,1,Afternoon,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.5000000000000004,0.8660254037844384,Evening Peak,5565,Severe
2015-12-28 18:00:00,267.72,-5.42999999999995,0.0,0.06,90,,Snow,light snow,18,28,12,2015,0,0,1,Evening,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.5000000000000004,0.8660254037844384,Night,2988,Medium
2015-12-28 21:00:00,267.25,-5.899999999999977,0.0,0.25,90,,Snow,snow,21,28,12,2015,0,0,0,Night,-0.7071067811865477,0.7071067811865474,0.0,1.0,-0.5000000000000004,0.8660254037844384,Night,2149,Medium
2015-12-28 21:00:00,267.25,-5.899999999999977,0.0,0.25,90,,Mist,mist,21,28,12,2015,0,0,0,Night,-0.7071067811865477,0.7071067811865474,0.0,1.0,-0.5000000000000004,0.8660254037844384,Night,2149,Medium
2015-12-28 22:00:00,267.14,-6.009999999999991,0.0,0.44,90,,Snow,snow,22,28,12,2015,0,0,0,Night,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.5000000000000004,0.8660254037844384,Night,2165,Medium
2015-12-28 22:00:00,267.14,-6.009999999999991,0.0,0.44,90,,Mist,mist,22,28,12,2015,0,0,0,Night,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.5000000000000004,0.8660254037844384,Night,2165,Medium
2015-12-28 23:00:00,267.06,-6.089999999999975,0.0,0.51,90,,Snow,snow,23,28,12,2015,0,0,0,Night,-0.25881904510252157,0.9659258262890681,0.0,1.0,-0.5000000000000004,0.8660254037844384,Off Peak,888,Low
2015-12-28 23:00:00,267.06,-6.089999999999975,0.0,0.51,90,,Mist,mist,23,28,12,2015,0,0,0,Night,-0.25881904510252157,0.9659258262890681,0.0,1.0,-0.5000000000000004,0.8660254037844384,Off Peak,888,Low
2015-12-29 00:00:00,266.95,-6.199999999999989,0.0,0.13,90,,Snow,light snow,0,29,12,2015,1,0,0,Night,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Off Peak,505,Low
2015-12-29 00:00:00,266.95,-6.199999999999989,0.0,0.13,90,,Mist,mist,0,29,12,2015,1,0,0,Night,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Off Peak,505,Low
2015-12-29 01:00:00,266.73,-6.419999999999959,0.0,0.05,90,,Snow,light snow,1,29,12,2015,1,0,0,Night,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Off Peak,363,Low
2015-12-29 01:00:00,266.73,-6.419999999999959,0.0,0.05,90,,Mist,mist,1,29,12,2015,1,0,0,Night,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Off Peak,363,Low
2015-12-29 03:00:00,267.06,-6.089999999999975,0.0,0.0,90,,Snow,light snow,3,29,12,2015,1,0,0,Night,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Off Peak,427,Low
2015-12-29 03:00:00,267.06,-6.089999999999975,0.0,0.0,90,,Mist,mist,3,29,12,2015,1,0,0,Night,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Off Peak,427,Low
2015-12-29 04:00:00,267.96,-5.189999999999998,0.0,0.05,90,,Snow,light snow,4,29,12,2015,1,0,0,Night,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Off Peak,763,Low
2015-12-29 04:00:00,267.96,-5.189999999999998,0.0,0.05,90,,Mist,mist,4,29,12,2015,1,0,0,Night,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Off Peak,763,Low
2015-12-29 05:00:00,268.34,-4.810000000000002,0.0,0.05,90,,Snow,light snow,5,29,12,2015,1,0,0,Morning,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Off Peak,2236,Medium
2015-12-29 05:00:00,268.34,-4.810000000000002,0.0,0.05,90,,Mist,mist,5,29,12,2015,1,0,0,Morning,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Off Peak,2236,Medium
2015-12-29 06:00:00,268.91,-4.239999999999952,0.0,0.05,90,,Snow,light snow,6,29,12,2015,1,0,0,Morning,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Morning Peak,3568,High
2015-12-29 06:00:00,268.91,-4.239999999999952,0.0,0.05,90,,Mist,mist,6,29,12,2015,1,0,0,Morning,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Morning Peak,3568,High
2015-12-29 07:00:00,269.24,-3.909999999999968,0.0,0.05,90,,Snow,light snow,7,29,12,2015,1,0,1,Morning,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Morning Peak,3415,High
2015-12-29 07:00:00,269.24,-3.909999999999968,0.0,0.05,90,,Mist,mist,7,29,12,2015,1,0,1,Morning,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Morning Peak,3415,High
2015-12-29 08:00:00,269.4,-3.75,0.0,0.1,75,,Snow,light snow,8,29,12,2015,1,0,1,Morning,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Morning Peak,2979,Medium
2015-12-29 08:00:00,269.4,-3.75,0.0,0.1,75,,Mist,mist,8,29,12,2015,1,0,1,Morning,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Morning Peak,2979,Medium
2015-12-29 09:00:00,269.55,-3.599999999999966,0.0,0.1,90,,Snow,light snow,9,29,12,2015,1,0,1,Morning,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Morning Peak,3027,Medium
2015-12-29 09:00:00,269.55,-3.599999999999966,0.0,0.1,90,,Mist,mist,9,29,12,2015,1,0,1,Morning,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Morning Peak,3027,Medium
2015-12-29 10:00:00,269.58,-3.569999999999993,0.0,0.05,90,,Snow,light snow,10,29,12,2015,1,0,0,Morning,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Midday,2989,Medium
2015-12-29 12:00:00,269.24,-3.909999999999968,0.0,0.0,90,,Snow,light snow,12,29,12,2015,1,0,0,Afternoon,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Midday,3584,High
2015-12-29 12:00:00,269.24,-3.909999999999968,0.0,0.0,90,,Mist,mist,12,29,12,2015,1,0,0,Afternoon,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Midday,3584,High
2015-12-29 14:00:00,269.17,-3.979999999999961,0.0,0.05,90,,Snow,light snow,14,29,12,2015,1,0,0,Afternoon,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Evening Peak,4301,High
2015-12-29 14:00:00,269.17,-3.979999999999961,0.0,0.05,90,,Mist,mist,14,29,12,2015,1,0,0,Afternoon,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Evening Peak,4301,High
2015-12-29 16:00:00,268.55,-4.599999999999966,0.0,0.0,90,,Snow,light snow,16,29,12,2015,1,0,1,Afternoon,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Evening Peak,5056,Severe
2015-12-29 18:00:00,267.44,-5.70999999999998,0.0,0.0,90,,Clouds,overcast clouds,18,29,12,2015,1,0,1,Evening,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Night,3573,High
2015-12-29 20:00:00,267.37,-5.779999999999973,0.0,0.0,90,,Clouds,overcast clouds,20,29,12,2015,1,0,0,Evening,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Night,2251,Medium
2015-12-29 22:00:00,267.01,-6.139999999999986,0.0,0.0,90,,Clouds,overcast clouds,22,29,12,2015,1,0,0,Night,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Night,1880,Medium
2015-12-29 23:00:00,267.18,-5.96999999999997,0.0,0.0,90,,Mist,mist,23,29,12,2015,1,0,0,Night,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Off Peak,1180,Low
2015-12-29 23:00:00,267.18,-5.96999999999997,0.0,0.0,90,,Fog,fog,23,29,12,2015,1,0,0,Night,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,Off Peak,1180,Low
2015-12-30 01:00:00,267.19,-5.95999999999998,0.0,0.0,90,,Mist,mist,1,30,12,2015,2,0,0,Night,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Off Peak,421,Low
2015-12-30 01:00:00,267.19,-5.95999999999998,0.0,0.0,90,,Snow,light snow,1,30,12,2015,2,0,0,Night,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Off Peak,421,Low
2015-12-30 02:00:00,267.24,-5.909999999999968,0.0,0.0,90,,Mist,mist,2,30,12,2015,2,0,0,Night,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Off Peak,356,Low
2015-12-30 04:00:00,267.21,-5.939999999999998,0.0,0.0,90,,Mist,mist,4,30,12,2015,2,0,0,Night,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Off Peak,779,Low
2015-12-30 05:00:00,267.16,-5.989999999999952,0.0,0.0,90,,Mist,mist,5,30,12,2015,2,0,0,Morning,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Off Peak,2293,Medium
2015-12-30 06:00:00,267.16,-5.989999999999952,0.0,0.0,90,,Mist,mist,6,30,12,2015,2,0,0,Morning,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Morning Peak,4625,High
2015-12-30 07:00:00,266.85,-6.2999999999999545,0.0,0.0,90,,Mist,mist,7,30,12,2015,2,0,1,Morning,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Morning Peak,4806,High
2015-12-30 09:00:00,267.14,-6.009999999999991,0.0,0.0,90,,Mist,mist,9,30,12,2015,2,0,1,Morning,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Morning Peak,4350,High
2015-12-30 10:00:00,267.8,-5.349999999999966,0.0,0.0,90,,Mist,mist,10,30,12,2015,2,0,0,Morning,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Midday,4192,High
2015-12-30 12:00:00,268.39,-4.759999999999991,0.0,0.0,90,,Clouds,overcast clouds,12,30,12,2015,2,0,0,Afternoon,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Midday,5054,Severe
2015-12-30 13:00:00,268.81,-4.339999999999975,0.0,0.0,1,,Haze,haze,13,30,12,2015,2,0,0,Afternoon,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Midday,5104,Severe
2015-12-30 14:00:00,268.83,-4.319999999999993,0.0,0.0,40,,Clouds,scattered clouds,14,30,12,2015,2,0,0,Afternoon,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Evening Peak,5181,Severe
2015-12-30 16:00:00,268.97,-4.17999999999995,0.0,0.0,90,,Clouds,overcast clouds,16,30,12,2015,2,0,1,Afternoon,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Evening Peak,6091,Severe
2015-12-30 18:00:00,268.42,-4.729999999999961,0.0,0.0,90,,Clouds,overcast clouds,18,30,12,2015,2,0,1,Evening,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,Night,4739,High
